"TIME","GEO","AGE","AGEDEF","UNIT","SEX","Value","Flag and Footnotes"
"2015","Italy","66 years","Age reached during the year","Number","Total","748",""
"2015","Italy","66 years","Age reached during the year","Number","Males","353",""
"2015","Italy","66 years","Age reached during the year","Number","Females","395",""
"2015","Italy","67 years","Age reached during the year","Number","Total","702",""
"2015","Italy","67 years","Age reached during the year","Number","Males","354",""
"2015","Italy","67 years","Age reached during the year","Number","Females","348",""
"2015","Italy","68 years","Age reached during the year","Number","Total","631",""
"2015","Italy","68 years","Age reached during the year","Number","Males","326",""
"2015","Italy","68 years","Age reached during the year","Number","Females","305",""
"2015","Italy","69 years","Age reached during the year","Number","Total","567",""
"2015","Italy","69 years","Age reached during the year","Number","Males","301",""
"2015","Italy","69 years","Age reached during the year","Number","Females","266",""
"2015","Italy","70 years","Age reached during the year","Number","Total","425",""
"2015","Italy","70 years","Age reached during the year","Number","Males","203",""
"2015","Italy","70 years","Age reached during the year","Number","Females","222",""
"2015","Italy","71 years","Age reached during the year","Number","Total","417",""
"2015","Italy","71 years","Age reached during the year","Number","Males","220",""
"2015","Italy","71 years","Age reached during the year","Number","Females","197",""
"2015","Italy","72 years","Age reached during the year","Number","Total","421",""
"2015","Italy","72 years","Age reached during the year","Number","Males","217",""
"2015","Italy","72 years","Age reached during the year","Number","Females","204",""
"2015","Italy","73 years","Age reached during the year","Number","Total","415",""
"2015","Italy","73 years","Age reached during the year","Number","Males","212",""
"2015","Italy","73 years","Age reached during the year","Number","Females","203",""
"2015","Italy","74 years","Age reached during the year","Number","Total","354",""
"2015","Italy","74 years","Age reached during the year","Number","Males","160",""
"2015","Italy","74 years","Age reached during the year","Number","Females","194",""
"2015","Italy","75 years","Age reached during the year","Number","Total","403",""
"2015","Italy","75 years","Age reached during the year","Number","Males","197",""
"2015","Italy","75 years","Age reached during the year","Number","Females","206",""
"2015","Italy","76 years","Age reached during the year","Number","Total","361",""
"2015","Italy","76 years","Age reached during the year","Number","Males","179",""
"2015","Italy","76 years","Age reached during the year","Number","Females","182",""
"2015","Italy","77 years","Age reached during the year","Number","Total","350",""
"2015","Italy","77 years","Age reached during the year","Number","Males","173",""
"2015","Italy","77 years","Age reached during the year","Number","Females","177",""
"2015","Italy","78 years","Age reached during the year","Number","Total","300",""
"2015","Italy","78 years","Age reached during the year","Number","Males","133",""
"2015","Italy","78 years","Age reached during the year","Number","Females","167",""
"2015","Italy","79 years","Age reached during the year","Number","Total","246",""
"2015","Italy","79 years","Age reached during the year","Number","Males","105",""
"2015","Italy","79 years","Age reached during the year","Number","Females","141",""
"2015","Italy","80 years","Age reached during the year","Number","Total","247",""
"2015","Italy","80 years","Age reached during the year","Number","Males","121",""
"2015","Italy","80 years","Age reached during the year","Number","Females","126",""
"2015","Italy","81 years","Age reached during the year","Number","Total","248",""
"2015","Italy","81 years","Age reached during the year","Number","Males","113",""
"2015","Italy","81 years","Age reached during the year","Number","Females","135",""
"2015","Italy","82 years","Age reached during the year","Number","Total","216",""
"2015","Italy","82 years","Age reached during the year","Number","Males","90",""
"2015","Italy","82 years","Age reached during the year","Number","Females","126",""
"2015","Italy","83 years","Age reached during the year","Number","Total","175",""
"2015","Italy","83 years","Age reached during the year","Number","Males","81",""
"2015","Italy","83 years","Age reached during the year","Number","Females","94",""
"2015","Italy","84 years","Age reached during the year","Number","Total","151",""
"2015","Italy","84 years","Age reached during the year","Number","Males","71",""
"2015","Italy","84 years","Age reached during the year","Number","Females","80",""
"2015","Italy","85 years","Age reached during the year","Number","Total","156",""
"2015","Italy","85 years","Age reached during the year","Number","Males","73",""
"2015","Italy","85 years","Age reached during the year","Number","Females","83",""
"2015","Italy","86 years","Age reached during the year","Number","Total","104",""
"2015","Italy","86 years","Age reached during the year","Number","Males","46",""
"2015","Italy","86 years","Age reached during the year","Number","Females","58",""
"2015","Italy","87 years","Age reached during the year","Number","Total","99",""
"2015","Italy","87 years","Age reached during the year","Number","Males","45",""
"2015","Italy","87 years","Age reached during the year","Number","Females","54",""
"2015","Italy","88 years","Age reached during the year","Number","Total","79",""
"2015","Italy","88 years","Age reached during the year","Number","Males","32",""
"2015","Italy","88 years","Age reached during the year","Number","Females","47",""
"2015","Italy","89 years","Age reached during the year","Number","Total","63",""
"2015","Italy","89 years","Age reached during the year","Number","Males","21",""
"2015","Italy","89 years","Age reached during the year","Number","Females","42",""
"2015","Italy","90 years","Age reached during the year","Number","Total","57",""
"2015","Italy","90 years","Age reached during the year","Number","Males","19",""
"2015","Italy","90 years","Age reached during the year","Number","Females","38",""
"2015","Italy","91 years","Age reached during the year","Number","Total","46",""
"2015","Italy","91 years","Age reached during the year","Number","Males","16",""
"2015","Italy","91 years","Age reached during the year","Number","Females","30",""
"2015","Italy","92 years","Age reached during the year","Number","Total","51",""
"2015","Italy","92 years","Age reached during the year","Number","Males","14",""
"2015","Italy","92 years","Age reached during the year","Number","Females","37",""
"2015","Italy","93 years","Age reached during the year","Number","Total","27",""
"2015","Italy","93 years","Age reached during the year","Number","Males","7",""
"2015","Italy","93 years","Age reached during the year","Number","Females","20",""
"2015","Italy","94 years","Age reached during the year","Number","Total","26",""
"2015","Italy","94 years","Age reached during the year","Number","Males","8",""
"2015","Italy","94 years","Age reached during the year","Number","Females","18",""
"2015","Italy","95 years","Age reached during the year","Number","Total","24",""
"2015","Italy","95 years","Age reached during the year","Number","Males","5",""
"2015","Italy","95 years","Age reached during the year","Number","Females","19",""
